submission_id,old_link,new_url
2d67ddb2-f75a-4b6c-8860-4800e3547af8,"storage:migrated/2d67ddb2-f75a-4b6c-8860-4800e3547af8/Mock_Inspection_Recording.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745125/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/d9c4b5ab-Mock_Inspection_Recording.pdf"
26dba8b1-4bce-42f2-989e-11553bbf692a,"storage:migrated/26dba8b1-4bce-42f2-989e-11553bbf692a/TENANT_ONBOARDING_ASSESSMENT.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745132/housmata/submissions/9ed6b3a0-9425-4b19-8d7d-cfd1db1e83fa/104c7856-TENANT_ONBOARDING_ASSESSMENT.pdf"
371e3eab-9620-4d8b-9bc7-608516321eec,"storage:migrated/371e3eab-9620-4d8b-9bc7-608516321eec/Sample_Property_Inspection_Report_2Bedroom_4.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745134/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/96e0f0e0-Sample_Property_Inspection_Report_2Bedroom_4.pdf"
c07c9456-bbb2-4c8f-a5a2-a82a6b2c3d3c,"storage:migrated/c07c9456-bbb2-4c8f-a5a2-a82a6b2c3d3c/Property_Inspection_Report_Sample_2-compressed.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745135/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/77e28d79-Property_Inspection_Report_Sample_2-compressed.docx"
f955403e-bb0b-4372-aa60-168e42e95ca7,"storage:migrated/f955403e-bb0b-4372-aa60-168e42e95ca7/Boluwatife_Adeniran_Ethics_Signoff_Case_Analysis_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745137/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/c4cc4232-Boluwatife_Adeniran_Ethics_Signoff_Case_Analysis_Housmata.pdf"
11ed24f9-6ee5-4957-8a2e-b66d0e61fbf4,"storage:migrated/11ed24f9-6ee5-4957-8a2e-b66d0e61fbf4/TENANT_ONBOARDING_ASSESSMENT.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745145/housmata/submissions/9ed6b3a0-9425-4b19-8d7d-cfd1db1e83fa/e9d592d0-TENANT_ONBOARDING_ASSESSMENT.pdf"
09253911-822e-4b41-8f71-7e32455ad8ae,"storage:migrated/09253911-822e-4b41-8f71-7e32455ad8ae/Assessment_on_property_documentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745148/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/d9be1f57-Assessment_on_property_documentation.pdf"
c09c2f6b-1356-414c-8589-aa15bfad0ede,"storage:migrated/c09c2f6b-1356-414c-8589-aa15bfad0ede/Simulator_exercise.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745154/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/031ee2af-Simulator_exercise.pdf"
d329a35f-e2ff-4f7a-a507-e322acda3f5d,"storage:migrated/d329a35f-e2ff-4f7a-a507-e322acda3f5d/img_tmp_tag1711623667226.jpg","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745155/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/9c636d68-img_tmp_tag1711623667226.jpg"
02eefda2-4470-4d33-a0e1-ff183375acd5,"storage:migrated/02eefda2-4470-4d33-a0e1-ff183375acd5/Financial_Flow_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745157/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/7129c51a-Financial_Flow_Case_Study.pdf"
760e29bb-b0ee-48b9-a5e0-b911d104b037,"storage:migrated/760e29bb-b0ee-48b9-a5e0-b911d104b037/Documentation_Strategy_Property_Documents.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745158/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/04a07370-Documentation_Strategy_Property_Documents.pdf"
a44af970-2682-4007-8e5c-fccc19a4f3de,"storage:migrated/a44af970-2682-4007-8e5c-fccc19a4f3de/Negotiation_Tactics_Simulation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745161/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/3129d3c7-Negotiation_Tactics_Simulation.pdf"
1481faae-2c21-4b35-8917-b9b629f25702,"storage:migrated/1481faae-2c21-4b35-8917-b9b629f25702/Assessment_on_property_documentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745163/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/c0d23dff-Assessment_on_property_documentation.pdf"
19066017-4d18-4d59-83bd-1f213ee8afc0,"storage:migrated/19066017-4d18-4d59-83bd-1f213ee8afc0/debttoincomereatio.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745164/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/8035c08c-debttoincomereatio.docx"
1955a3d6-6faf-49c6-b6cf-3b201fd66488,"storage:migrated/1955a3d6-6faf-49c6-b6cf-3b201fd66488/Juliet_Kolawole_Property_Inspection_Report.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745165/housmata/submissions/521f77c3-8a0f-4192-9368-deee90a45c4f/2280e9e9-Juliet_Kolawole_Property_Inspection_Report.pdf"
1c9423ab-4ef8-4143-a1f8-87b80062dab4,"storage:migrated/1c9423ab-4ef8-4143-a1f8-87b80062dab4/tenant_onboarding_process_presentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745167/housmata/submissions/ca253ba0-7b1d-4ab2-9364-29e45d38f942/a44752fa-tenant_onboarding_process_presentation.pdf"
1f3e9a2a-0871-40b8-b4c9-13dea969ccc8,"storage:migrated/1f3e9a2a-0871-40b8-b4c9-13dea969ccc8/PLATFORM_SETUP_ASSIGNMENT.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745169/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/42c1732d-PLATFORM_SETUP_ASSIGNMENT.pdf"
200e356b-ed5c-46ea-a1ed-840291a2a153,"storage:migrated/200e356b-ed5c-46ea-a1ed-840291a2a153/Negotiation_Tactics_Simulation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745170/housmata/submissions/c887b6fc-90ee-412b-90ec-9831bce9f6da/f43267e7-Negotiation_Tactics_Simulation.pdf"
22ce71d5-973d-45f7-872b-1e9ade0eff59,"storage:migrated/22ce71d5-973d-45f7-872b-1e9ade0eff59/Financial_Flow_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745171/housmata/submissions/c887b6fc-90ee-412b-90ec-9831bce9f6da/29090027-Financial_Flow_Case_Study.pdf"
24e1926c-cbb0-43e3-a941-a873c07c548b,"storage:migrated/24e1926c-cbb0-43e3-a941-a873c07c548b/Presentation1.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745173/housmata/submissions/c887b6fc-90ee-412b-90ec-9831bce9f6da/0432047e-Presentation1.pdf"
2f221ba2-7359-45ac-b77e-73db1ca54b6a,"storage:migrated/2f221ba2-7359-45ac-b77e-73db1ca54b6a/Property_Inspection_Report.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745174/housmata/submissions/c887b6fc-90ee-412b-90ec-9831bce9f6da/85ec6614-Property_Inspection_Report.pdf"
32f31902-9d72-49d1-85b0-439808d0a544,"storage:migrated/32f31902-9d72-49d1-85b0-439808d0a544/Closing_File_Compilation_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745175/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/078bb282-Closing_File_Compilation_Housmata.pdf"
41a16450-b948-4cb3-ae1c-5aed88eaf787,"storage:migrated/41a16450-b948-4cb3-ae1c-5aed88eaf787/Financial_flow_assessment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745177/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/3d3fcc49-Financial_flow_assessment.pdf"
496a0461-a7bd-49e0-8de6-6f9865342b2c,"storage:migrated/496a0461-a7bd-49e0-8de6-6f9865342b2c/Business_Budget_KPI_Setup_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745178/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/734793d9-Business_Budget_KPI_Setup_Housmata.pdf"
4e9e53cd-28ee-404d-bea4-dc5f8add1f03,"storage:migrated/4e9e53cd-28ee-404d-bea4-dc5f8add1f03/Property_documentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745180/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/9ed4ac9d-Property_documentation.pdf"
58dad4df-e212-424e-aa5a-43462d86aca1,"storage:migrated/58dad4df-e212-424e-aa5a-43462d86aca1/CONTENT_CREATION_PORTFOLIO_HOUSMATA_PROJECT.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745182/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/3036b58d-CONTENT_CREATION_PORTFOLIO_HOUSMATA_PROJECT.pdf"
59322bdb-b0a2-4f04-9439-2a2f327c6350,"storage:migrated/59322bdb-b0a2-4f04-9439-2a2f327c6350/tenant_onboarding_assessment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745184/housmata/submissions/fe781f07-a0a6-44a8-9bf4-895c1a7c3871/5383421a-tenant_onboarding_assessment.pdf"
672d0c16-fb03-41cd-9584-51cc1a354b42,"storage:migrated/672d0c16-fb03-41cd-9584-51cc1a354b42/DOCUMENTATION_STRATEGY.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745186/housmata/submissions/c887b6fc-90ee-412b-90ec-9831bce9f6da/db75e320-DOCUMENTATION_STRATEGY.pdf"
67bc8865-3b4f-4f9c-901f-ce19f61722ee,"storage:migrated/67bc8865-3b4f-4f9c-901f-ce19f61722ee/Property_Document_Lifecycle.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745187/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/e0b51dd8-Property_Document_Lifecycle.pdf"
6e959871-c59d-4b4c-877a-a8efc0da9c0e,"storage:migrated/6e959871-c59d-4b4c-877a-a8efc0da9c0e/Final_Review_Verification_Portfolio_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745189/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/4723577b-Final_Review_Verification_Portfolio_Housmata.pdf"
7fa5db43-3019-41d9-806e-f08fadf63f76,"storage:migrated/7fa5db43-3019-41d9-806e-f08fadf63f76/Property_Document_Lifecycle.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745191/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/9d687966-Property_Document_Lifecycle.pdf"
1dc41b67-1f8c-4625-aaae-3b8c5bc87941,"storage:migrated/1dc41b67-1f8c-4625-aaae-3b8c5bc87941/Document_Inspection_Review.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745192/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/3e992b1b-Document_Inspection_Review.pdf"
96fbddb0-38a5-497c-a1fd-8cb1ea0e92ec,"storage:migrated/96fbddb0-38a5-497c-a1fd-8cb1ea0e92ec/Sample_Property_Inspection_Report.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745193/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/0c3284df-Sample_Property_Inspection_Report.pdf"
debeae1e-a795-4c3a-b631-f91ecf63e7d2,"storage:migrated/debeae1e-a795-4c3a-b631-f91ecf63e7d2/Comprehensive_Tenant_Onboarding_Presentation_(1).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745194/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/05110446-Comprehensive_Tenant_Onboarding_Presentation_%281%29.docx"
c846f2aa-54ae-4e87-9312-54df175b8e9a,"storage:migrated/c846f2aa-54ae-4e87-9312-54df175b8e9a/Mock_Real_Estate_Portfolio.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745195/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/d4c65f4c-Mock_Real_Estate_Portfolio.pdf"
ea2d4273-8f0f-49f3-878e-d3198fc669c9,"storage:migrated/ea2d4273-8f0f-49f3-878e-d3198fc669c9/New_Property_Portfolio_Canva_Ready.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745197/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/0a2be786-New_Property_Portfolio_Canva_Ready.pdf"
91c22cca-0ad7-40b2-9e2b-7ec7d25a12b7,"storage:migrated/91c22cca-0ad7-40b2-9e2b-7ec7d25a12b7/Assessment_2_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745198/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/c61adc2b-Assessment_2_Housmata.pdf"
7ae0b42a-44cd-4058-9e0a-d21c5c598c28,"storage:migrated/7ae0b42a-44cd-4058-9e0a-d21c5c598c28/Housmata_Platform_Setup_Assignment.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745200/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/a0f6661b-Housmata_Platform_Setup_Assignment.docx"
a41efc36-1ff9-404f-ae37-8928dd4d71d4,"storage:migrated/a41efc36-1ff9-404f-ae37-8928dd4d71d4/IMG_8754.jpeg","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745202/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/4922dafa-IMG_8754.jpg"
cb47e602-6cb8-4730-9993-1b96ea3bc98f,"storage:migrated/cb47e602-6cb8-4730-9993-1b96ea3bc98f/Document_32_1_HOUSMATA_mod_1_assessment.jpg","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745204/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/aa250818-Document_32_1_HOUSMATA_mod_1_assessment.jpg"
92d1e132-6a23-4a29-a9f2-5ab6e693df14,"storage:migrated/92d1e132-6a23-4a29-a9f2-5ab6e693df14/Sales_Presentation_Simulation_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745205/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/3af79082-Sales_Presentation_Simulation_Housmata.pdf"
ea4fbc1f-0e7b-46a9-bf66-e561bd610d7c,"storage:migrated/ea4fbc1f-0e7b-46a9-bf66-e561bd610d7c/due_diligence_report_.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745207/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/ba10f2a7-due_diligence_report_.pdf"
35622599-51f0-490f-9bf9-c497b534c182,"storage:migrated/35622599-51f0-490f-9bf9-c497b534c182/Housmata_Ethical_Resolution_Plan.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745208/housmata/submissions/18567dd5-ef4b-4c75-a3f2-2d5c1b381524/f16072c2-Housmata_Ethical_Resolution_Plan.pdf"
4fb3a751-9649-4163-a535-dbbf043f29ca,"storage:migrated/4fb3a751-9649-4163-a535-dbbf043f29ca/Assessment_2_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745210/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/f98f71c4-Assessment_2_Housmata.pdf"
2b153f9b-5ba7-402c-a539-dcf73591b08c,"storage:migrated/2b153f9b-5ba7-402c-a539-dcf73591b08c/Screenshot_20260711-204447_1.png","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745211/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/d89b8598-Screenshot_20260711-204447_1.jpg"
2bfaaa8f-ad5f-405c-bb8f-1bf0d3050eaf,"storage:migrated/2bfaaa8f-ad5f-405c-bb8f-1bf0d3050eaf/D._M_Ijitona_Financial_Flow_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745212/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/0c6b08f4-D._M_Ijitona_Financial_Flow_Case_Study.pdf"
23fda11f-635d-4bca-a4a8-9e985960e4cc,"storage:migrated/23fda11f-635d-4bca-a4a8-9e985960e4cc/Housmata_Tenant_Onboarding_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745213/housmata/submissions/18567dd5-ef4b-4c75-a3f2-2d5c1b381524/bbbb964b-Housmata_Tenant_Onboarding_Presentation.pdf"
db808f18-3119-44a0-9cc6-772908872e31,"storage:migrated/db808f18-3119-44a0-9cc6-772908872e31/IMG_8754.jpeg","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745215/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/1be64388-IMG_8754.jpg"
d3783600-87bc-48c9-a50f-b2d61765e00a,"storage:migrated/d3783600-87bc-48c9-a50f-b2d61765e00a/Property_Document_Lifecycle.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745217/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/05c3aaba-Property_Document_Lifecycle.pdf"
9ab66200-316a-4cd9-8ccf-86205e709b4e,"storage:migrated/9ab66200-316a-4cd9-8ccf-86205e709b4e/Kolawole_Juliet_Assignment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745218/housmata/submissions/521f77c3-8a0f-4192-9368-deee90a45c4f/9e87290d-Kolawole_Juliet_Assignment.pdf"
b48dd03e-13a3-4e55-afea-d69e3b1c3dd2,"storage:migrated/b48dd03e-13a3-4e55-afea-d69e3b1c3dd2/Housmata_Ethics_Transparency_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745219/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/70c1506f-Housmata_Ethics_Transparency_Case_Study.pdf"
d58dcb95-4ca3-4e39-8ee0-0a85d724f506,"storage:migrated/d58dcb95-4ca3-4e39-8ee0-0a85d724f506/Tenant_Onboarding_Assessment_2.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745221/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/ff6ca978-Tenant_Onboarding_Assessment_2.pdf"
ef8035a1-8b8c-4ef8-87a0-52090b16d7c2,"storage:migrated/ef8035a1-8b8c-4ef8-87a0-52090b16d7c2/social_media_marketing_.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745222/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/1002343c-social_media_marketing_.pdf"
b42af366-1bf1-4ad5-b4bb-39c489b197d0,"storage:migrated/b42af366-1bf1-4ad5-b4bb-39c489b197d0/Content_Creation_Portfolio_Slides.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745223/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/fca272fb-Content_Creation_Portfolio_Slides.pdf"
166fbc6b-9d5f-440f-b94d-82ce7e75dd4a,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745018/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/aa5f9a18-Housmata_Ethics_and_Transparency_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747235/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/a4cd2bef-Housmata_Ethics_and_Transparency_Case_Study.pdf"
4c417edf-0576-4dc9-8d80-e9f70a44b0f3,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745020/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/a15d7972-Module_1_assignment.2.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747238/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/cc0a315b-Module_1_assignment.2.pdf"
cf3e40c2-cf72-435f-b684-a83db257fe21,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745022/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/4fca642a-Presentation6.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747241/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/a00304a5-Presentation6.pdf"
ca3597d3-db27-400b-a852-c254bcbfae95,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745023/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/365ca238-Presentation1.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747243/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/cedd52a3-Presentation1.pdf"
59cabf13-1c60-4d50-a976-80ba4222b318,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745024/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/4a6bea36-Presentation3.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747246/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/4d346019-Presentation3.pdf"
542c3496-82d5-4a0b-bd61-8908ad3c19dc,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745026/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/f27aef4a-Tenant_Onboarding_Process_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747248/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/306523f3-Tenant_Onboarding_Process_Presentation.pdf"
89db32f6-a9f6-4405-976b-a1dd09dbaab0,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745027/housmata/submissions/cd9c2f64-46cf-4dd2-9ad5-ad4b95474d70/e4b628d2-Tenant_Onboarding_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747250/housmata/submissions/cd9c2f64-46cf-4dd2-9ad5-ad4b95474d70/55eb87ee-Tenant_Onboarding_Presentation.pdf"
95cccf7b-1103-40bf-b992-6c92486e051a,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745028/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/5daedab7-Presentation8.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747252/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/38139859-Presentation8.pdf"
8c7e5925-3fce-4375-81c9-117e327a1ad9,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745030/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/2a78ec11-Delinquent_Rent_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747255/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/fa7ad9c3-Delinquent_Rent_Case_Study.pdf"
99089c4a-91b2-4e1c-9009-a715f9f6b383,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745031/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/4b0da88f-Presentation4.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747257/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/0fbd688c-Presentation4.pdf"
0bc58691-5c7e-4af0-b0c2-c4373f862fc0,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745034/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/f3407c1f-Tenant_Onboarding_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747259/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/e9e458c0-Tenant_Onboarding_Presentation.pdf"
b9bb1cd3-b582-40d7-b703-6135249928ab,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745035/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/17b3b702-Presentation2.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747261/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/8a869ae5-Presentation2.pdf"
5dfeefe5-4cf4-460f-8594-b5da8c210d6c,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745040/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/bd8263e4-Presentation5.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747264/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/7f116cf6-Presentation5.pdf"
cfb2b605-ced3-4798-bfa2-13557b72cd52,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745042/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/f0c6f316-Mock_Real_Estate_Portfolio.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747266/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/58642484-Mock_Real_Estate_Portfolio.pdf"
298be714-7a8a-4419-ab9c-fe75281fd367,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745044/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/21f6319d-Presentation_043652_pm_b4a728.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747268/housmata/submissions/58c5f981-0001-430f-adf3-c8ed982d0180/528743de-Presentation_043652_pm_b4a728.pdf"
7eac5381-3aba-4210-b06d-9b42fde9941e,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745045/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/923ea716-Property_Document_Lifecycle.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747270/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/be339752-Property_Document_Lifecycle.pdf"
e6d61b43-3514-4216-97c4-cd983766aea3,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745046/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/4148eca5-Housmata_Ethical_Resolution_Plan.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747272/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/20d42687-Housmata_Ethical_Resolution_Plan.pdf"
a99f7db2-d251-4993-a7e5-b167b1e3bd88,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745047/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/b595e1a0-Delinquent_Rent_Case_Study.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747274/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/ba83a59f-Delinquent_Rent_Case_Study.pdf"
3ee2e542-a900-4ff4-aed8-27daf3dfabf8,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745049/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/21863586-Housmata_Ethical_Resolution_Plan.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747275/housmata/submissions/7c2d897a-cc45-4aaf-82ed-dbb7ee5cec46/b9eb8285-Housmata_Ethical_Resolution_Plan.pdf"
e086ecf6-972b-4319-9ced-7a60bd81a9cc,"https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745050/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/f7c4e8f1-Property_Inspection_Report_Lagos_Samson.pdf","https://res.cloudinary.com/tlkzbeei/image/upload/v1787747278/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/58022d48-Property_Inspection_Report_Lagos_Samson.pdf"
